code;altitude;date;plant;stigma;receptor;donor;germ;non.germ;total
CT365.5.3;1600;14-feb-11;CT365.5;3;Hyp.ten;Hyp.ten;4;10;14
CT365.5.4;1600;14-feb-11;CT365.5;4;Hyp.ten;Hyp.ten;2;4;6
CT366.1.1;1600;14-feb-11;CT366.1;1;Leu.mil;Leu.mil;4;1;5
CT366.1.2;1600;14-feb-11;CT366.1;2;Leu.mil;Leu.mil;4;1;5
CT366.1.3;1600;14-feb-11;CT366.1;3;Leu.mil;Leu.mil;2;1;3
CT366.1.3;1600;14-feb-11;CT366.1;3;Leu.mil;Sen.bip;0;1;1
CT366.1.4;1600;14-feb-11;CT366.1;4;Leu.mil;Leu.mil;4;1;5
CT366.1.4;1600;14-feb-11;CT366.1;4;Leu.mil;Qui.chi;0;1;1
CT366.2.1;1600;14-feb-11;CT366.2;1;Leu.mil;Leu.mil;1;28;29
CT366.2.1;1600;14-feb-11;CT366.2;1;Leu.mil;Sen.bip;0;1;1
CT366.2.2;1600;14-feb-11;CT366.2;2;Leu.mil;Leu.mil;4;12;16
CT366.2.2;1600;14-feb-11;CT366.2;2;Leu.mil;Qui.chi;0;3;3
CT366.2.2;1600;14-feb-11;CT366.2;2;Leu.mil;Mul.ech;1;0;1
CT366.2.3;1600;14-feb-11;CT366.2;3;Leu.mil;Leu.mil;11;6;17
CT366.2.3;1600;14-feb-11;CT366.2;3;Leu.mil;Sen.spX;0;1;1
CT366.2.3;1600;14-feb-11;CT366.2;3;Leu.mil;Mul.ech;0;1;1
CT366.3.1;1600;14-feb-11;CT366.3;1;Leu.mil;Leu.mil;10;20;30
CT366.3.1;1600;14-feb-11;CT366.3;1;Leu.mil;Sen.spX;1;0;1
CT366.3.2;1600;14-feb-11;CT366.3;2;Leu.mil;Leu.mil;10;18;28
CT366.3.3;1600;14-feb-11;CT366.3;3;Leu.mil;Leu.mil;29;48;77
CT366.3.4;1600;14-feb-11;CT366.3;4;Leu.mil;Leu.mil;4;1;5
CT366.4.1;1600;14-feb-11;CT366.4;1;Leu.mil;Leu.mil;12;8;20
CT366.4.2;1600;14-feb-11;CT366.4;2;Leu.mil;Leu.mil;7;1;8
CT366.4.3;1600;14-feb-11;CT366.4;3;Leu.mil;Leu.mil;16;20;36
CT366.4.3;1600;14-feb-11;CT366.4;3;Leu.mil;Sen.spX;0;1;1
CT366.4.4;1600;14-feb-11;CT366.4;4;Leu.mil;Leu.mil;4;4;8
CT366.4.4;1600;14-feb-11;CT366.4;4;Leu.mil;Mul.ech;0;1;1
CT366.5.1;1600;14-feb-11;CT366.5;1;Leu.mil;Leu.mil;10;4;14
CT366.5.1;1600;14-feb-11;CT366.5;1;Leu.mil;Sen.arg;0;1;1
CT366.5.2;1600;14-feb-11;CT366.5;2;Leu.mil;Leu.mil;15;6;21
CT366.5.2;1600;14-feb-11;CT366.5;2;Leu.mil;Qui.chi;0;1;1
CT366.5.3;1600;14-feb-11;CT366.5;3;Leu.mil;Leu.mil;1;2;3
CT367.1.1;1600;14-feb-11;CT367.1;1;Ade.cor;Ade.cor;0;11;11
CT367.1.2;1600;14-feb-11;CT367.1;2;Ade.cor;Ade.cor;6;14;20
CT367.1.3;1600;14-feb-11;CT367.1;3;Ade.cor;Ade.cor;2;4;6
CT367.2.1;1600;14-feb-11;CT367.2;1;Ade.cor;Ade.cor;7;22;29
CT367.2.2;1600;14-feb-11;CT367.2;2;Ade.cor;Ade.cor;2;11;13
CT367.2.3;1600;14-feb-11;CT367.2;3;Ade.cor;Ade.cor;11;21;32
CT367.3.1;1600;14-feb-11;CT367.3;1;Ade.cor;Ade.cor;4;6;10
CT367.3.2;1600;14-feb-11;CT367.3;2;Ade.cor;Ade.cor;7;11;18
CT367.3.3;1600;14-feb-11;CT367.3;3;Ade.cor;Ade.cor;13;19;32
CT367.4.1;1600;14-feb-11;CT367.4;1;Ade.cor;Ade.cor;5;16;21
CT367.4.2;1600;14-feb-11;CT367.4;2;Ade.cor;Ade.cor;9;35;44
CT367.4.3;1600;14-feb-11;CT367.4;3;Ade.cor;Ade.cor;15;28;43
CT367.5.1;1600;14-feb-11;CT367.5;1;Ade.cor;Ade.cor;13;8;21
CT367.5.2;1600;14-feb-11;CT367.5;2;Ade.cor;Ade.cor;15;33;48
CT367.5.3;1600;14-feb-11;CT367.5;3;Ade.cor;Ade.cor;20;15;35
CT368.1.1;1800;14-feb-11;CT368.1;1;Sen.arg;Sen.arg;1;6;7
CT368.1.2;1800;14-feb-11;CT368.1;2;Sen.arg;Sen.arg;0;15;15
CT368.1.2;1800;14-feb-11;CT368.1;2;Sen.arg;Qui.chi;0;1;1
CT368.1.2;1800;14-feb-11;CT368.1;2;Sen.arg;Ade.par;0;3;3
CT368.1.3;1800;14-feb-11;CT368.1;3;Sen.arg;Sen.arg;0;1;1
CT368.1.3;1800;14-feb-11;CT368.1;3;Sen.arg;Ade.par;0;3;3
CT368.1.3;1800;14-feb-11;CT368.1;3;Sen.arg;Nas.dar;0;1;1
CT368.1.4;1800;14-feb-11;CT368.1;4;Sen.arg;Sen.arg;2;12;14
CT368.1.5;1800;14-feb-11;CT368.1;5;Sen.arg;Sen.arg;1;0;1
CT368.1.6;1800;14-feb-11;CT368.1;6;Sen.arg;Sen.arg;0;1;1
CT368.1.7;1800;14-feb-11;CT368.1;7;Sen.arg;Sen.arg;1;1;2
CT368.1.7;1800;14-feb-11;CT368.1;7;Sen.arg;Qui.chi;0;1;1
CT368.1.8;1800;14-feb-11;CT368.1;8;Sen.arg;Sen.arg;0;3;3
CT368.2.1;1800;14-feb-11;CT368.2;1;Sen.arg;Sen.arg;2;11;13
CT368.2.1;1800;14-feb-11;CT368.2;1;Sen.arg;Ade.par;0;20;20
CT368.2.1;1800;14-feb-11;CT368.2;1;Sen.arg;Qui.chi;0;1;1
CT368.2.2;1800;14-feb-11;CT368.2;2;Sen.arg;Sen.arg;1;1;2
CT368.2.2;1800;14-feb-11;CT368.2;2;Sen.arg;Ade.par;0;11;11
CT368.2.3;1800;14-feb-11;CT368.2;3;Sen.arg;Sen.arg;5;26;31
CT368.2.3;1800;14-feb-11;CT368.2;3;Sen.arg;Ade.par;0;14;14
CT368.2.4;1800;14-feb-11;CT368.2;4;Sen.arg;Sen.arg;0;4;4
CT368.2.4;1800;14-feb-11;CT368.2;4;Sen.arg;Qui.chi;0;1;1
CT368.2.4;1800;14-feb-11;CT368.2;4;Sen.arg;Ade.par;0;18;18
CT368.2.5;1800;14-feb-11;CT368.2;5;Sen.arg;Sen.arg;0;1;1
CT368.2.6;1800;14-feb-11;CT368.2;6;Sen.arg;Sen.arg;1;7;8
CT368.2.6;1800;14-feb-11;CT368.2;6;Sen.arg;Ade.par;0;1;1
CT368.2.7;1800;14-feb-11;CT368.2;7;Sen.arg;Sen.arg;0;5;5
CT368.2.7;1800;14-feb-11;CT368.2;7;Sen.arg;Ade.par;0;2;2
CT368.2.8;1800;14-feb-11;CT368.2;8;Sen.arg;Sen.arg;0;5;5
CT368.2.8;1800;14-feb-11;CT368.2;8;Sen.arg;Ade.par;0;1;1
CT368.3.1;1800;14-feb-11;CT368.3;1;Sen.arg;Sen.arg;0;3;3
CT368.3.1;1800;14-feb-11;CT368.3;1;Sen.arg;Ade.par;0;3;3
CT368.3.1;1800;14-feb-11;CT368.3;1;Sen.arg;Qui.chi;0;1;1
CT368.3.2;1800;14-feb-11;CT368.3;2;Sen.arg;Sen.arg;1;1;2
CT368.3.2;1800;14-feb-11;CT368.3;2;Sen.arg;Ade.par;0;1;1
CT368.3.2;1800;14-feb-11;CT368.3;2;Sen.arg;Qui.chi;0;3;3
CT368.3.3;1800;14-feb-11;CT368.3;3;Sen.arg;Sen.arg;1;1;2
CT368.3.3;1800;14-feb-11;CT368.3;3;Sen.arg;Ade.par;0;1;1
CT368.3.3;1800;14-feb-11;CT368.3;3;Sen.arg;Qui.chi;0;3;3
CT368.3.4;1800;14-feb-11;CT368.3;4;Sen.arg;Sen.arg;0;1;1
CT368.3.5;1800;14-feb-11;CT368.3;5;Sen.arg;Sen.arg;0;2;2
CT368.3.6;1800;14-feb-11;CT368.3;6;Sen.arg;Sen.arg;0;2;2
CT368.3.7;1800;14-feb-11;CT368.3;7;Sen.arg;Sen.arg;0;2;2
CT368.3.8;1800;14-feb-11;CT368.3;8;Sen.arg;Sen.arg;0;5;5
CT368.4.1;1800;14-feb-11;CT368.4;1;Sen.arg;Sen.arg;0;10;10
CT368.4.1;1800;14-feb-11;CT368.4;1;Sen.arg;Ade.par;0;2;2
CT368.4.1;1800;14-feb-11;CT368.4;1;Sen.arg;Qui.chi;0;1;1
CT368.4.1;1800;14-feb-11;CT368.4;1;Sen.arg;Mul.ech;0;1;1
CT368.4.2;1800;14-feb-11;CT368.4;2;Sen.arg;Sen.arg;0;10;10
CT368.4.2;1800;14-feb-11;CT368.4;2;Sen.arg;Ade.par;0;1;1
CT368.4.2;1800;14-feb-11;CT368.4;2;Sen.arg;Qui.chi;0;1;1
CT368.4.3;1800;14-feb-11;CT368.4;3;Sen.arg;Sen.arg;4;7;11
CT368.4.3;1800;14-feb-11;CT368.4;3;Sen.arg;Ade.par;0;13;13
CT368.4.3;1800;14-feb-11;CT368.4;3;Sen.arg;Qui.chi;0;1;1
CT368.4.4;1800;14-feb-11;CT368.4;4;Sen.arg;Sen.arg;1;5;6
CT368.4.4;1800;14-feb-11;CT368.4;4;Sen.arg;Ade.par;0;1;1
CT368.4.4;1800;14-feb-11;CT368.4;4;Sen.arg;Qui.chi;1;2;3
CT368.4.5;1800;14-feb-11;CT368.4;5;Sen.arg;Sen.arg;1;6;7
CT368.4.6;1800;14-feb-11;CT368.4;6;Sen.arg;Sen.arg;0;4;4
CT368.4.6;1800;14-feb-11;CT368.4;6;Sen.arg;Qui.chi;0;1;1
CT368.4.7;1800;14-feb-11;CT368.4;7;Sen.arg;Sen.arg;0;1;1
CT368.4.8;1800;14-feb-11;CT368.4;8;Sen.arg;Sen.arg;0;0;0
CT368.4.8;1800;14-feb-11;CT368.4;8;Sen.arg;Qui.chi;0;1;1
CT368.5.1;1800;14-feb-11;CT368.5;1;Sen.arg;Sen.arg;0;4;4
CT368.5.1;1800;14-feb-11;CT368.5;1;Sen.arg;Ade.par;0;1;1
CT368.5.2;1800;14-feb-11;CT368.5;2;Sen.arg;Sen.arg;0;1;1
CT368.5.2;1800;14-feb-11;CT368.5;2;Sen.arg;Ade.par;0;6;6
CT368.5.3;1800;14-feb-11;CT368.5;3;Sen.arg;Sen.arg;0;6;6
CT368.5.3;1800;14-feb-11;CT368.5;3;Sen.arg;Ade.par;0;7;7
CT368.5.3;1800;14-feb-11;CT368.5;3;Sen.arg;Nas.dar;0;1;1
CT368.5.4;1800;14-feb-11;CT368.5;4;Sen.arg;Sen.arg;0;6;6
CT368.5.4;1800;14-feb-11;CT368.5;4;Sen.arg;Ade.par;0;6;6
CT368.5.4;1800;14-feb-11;CT368.5;4;Sen.arg;Qui.chi;0;2;2
CT368.5.5;1800;14-feb-11;CT368.5;5;Sen.arg;Sen.arg;2;1;3
CT368.5.6;1800;14-feb-11;CT368.5;6;Sen.arg;Sen.arg;0;1;1
CT368.5.7;1800;14-feb-11;CT368.5;7;Sen.arg;Sen.arg;0;1;1
CT368.5.8;1800;14-feb-11;CT368.5;8;Sen.arg;Sen.arg;0;2;2
CT369.1.1;1800;14-feb-11;CT369.1;1;Ade.par;Ade.par;4;1;5
CT369.1.2;1800;14-feb-11;CT369.1;2;Ade.par;Ade.par;3;6;9
CT369.1.3;1800;14-feb-11;CT369.1;3;Ade.par;Ade.par;3;1;4
CT369.1.3;1800;14-feb-11;CT369.1;3;Ade.par;Sen.bip;0;1;1
CT369.2.1;1800;14-feb-11;CT369.2;1;Ade.par;Ade.par;1;2;3
CT369.2.2;1800;14-feb-11;CT369.2;2;Ade.par;Ade.par;0;0;0
CT369.2.3;1800;14-feb-11;CT369.2;3;Ade.par;Ade.par;1;1;2
CT369.2.4;1800;14-feb-11;CT369.2;4;Ade.par;Ade.par;5;0;5
CT369.3.1;1800;14-feb-11;CT369.3;1;Ade.par;Ade.par;0;3;3
CT369.3.2;1800;14-feb-11;CT369.3;2;Ade.par;Ade.par;2;1;3
CT369.3.3;1800;14-feb-11;CT369.3;3;Ade.par;Ade.par;1;1;2
CT369.3.4;1800;14-feb-11;CT369.3;4;Ade.par;Ade.par;0;0;0
CT369.4.1;1800;14-feb-11;CT369.4;1;Ade.par;Ade.par;5;3;8
CT369.4.2;1800;14-feb-11;CT369.4;2;Ade.par;Ade.par;3;2;5
CT369.4.3;1800;14-feb-11;CT369.4;3;Ade.par;Ade.par;1;3;4
CT369.4.4;1800;14-feb-11;CT369.4;4;Ade.par;Ade.par;1;3;4
CT369.5.1;1800;14-feb-11;CT369.5;1;Ade.par;Ade.par;0;1;1
CT369.5.2;1800;14-feb-11;CT369.5;2;Ade.par;Ade.par;5;0;5
CT370.1.1;1800;14-feb-11;CT370.1;1;Leu.mil;Leu.mil;7;12;19
CT370.1.1;1800;14-feb-11;CT370.1;1;Leu.mil;Qui.chi;0;1;1
CT370.1.1;1800;14-feb-11;CT370.1;1;Leu.mil;Mul.ech;0;1;1
CT370.1.2;1800;14-feb-11;CT370.1;2;Leu.mil;Leu.mil;2;4;6
CT370.1.2;1800;14-feb-11;CT370.1;2;Leu.mil;Qui.chi;0;1;1
CT370.1.2;1800;14-feb-11;CT370.1;2;Leu.mil;Sen.spX;1;0;1
CT370.1.3;1800;14-feb-11;CT370.1;3;Leu.mil;Leu.mil;5;7;12
CT370.1.3;1800;14-feb-11;CT370.1;3;Leu.mil;Qui.chi;0;1;1
CT370.1.3;1800;14-feb-11;CT370.1;3;Leu.mil;Sen.arg;0;1;1
CT370.1.3;1800;14-feb-11;CT370.1;3;Leu.mil;Hyp.ten;0;1;1
CT370.1.3;1800;14-feb-11;CT370.1;3;Leu.mil;Sen.spX;0;2;2
CT370.1.4;1800;14-feb-11;CT370.1;4;Leu.mil;Leu.mil;6;10;16
CT370.1.4;1800;14-feb-11;CT370.1;4;Leu.mil;Sen.arg;1;0;1
CT370.2.1;1800;14-feb-11;CT370.2;1;Leu.mil;Leu.mil;11;20;31
CT370.2.1;1800;14-feb-11;CT370.2;1;Leu.mil;Mul.ech;0;1;1
CT370.2.1;1800;14-feb-11;CT370.2;1;Leu.mil;Sen.arg;1;3;4
CT370.2.1;1800;14-feb-11;CT370.2;1;Leu.mil;Ade.par;0;1;1
CT370.2.2;1800;14-feb-11;CT370.2;2;Leu.mil;Leu.mil;4;3;7
CT370.2.2;1800;14-feb-11;CT370.2;2;Leu.mil;Sen.spX;0;1;1
CT370.2.3;1800;14-feb-11;CT370.2;3;Leu.mil;Leu.mil;1;11;12
CT370.2.3;1800;14-feb-11;CT370.2;3;Leu.mil;Sen.arg;0;1;1
CT370.2.4;1800;14-feb-11;CT370.2;4;Leu.mil;Leu.mil;1;4;5
CT370.2.4;1800;14-feb-11;CT370.2;4;Leu.mil;Sen.arg;1;0;1
CT370.3.1;1800;14-feb-11;CT370.3;1;Leu.mil;Leu.mil;5;6;11
CT370.3.1;1800;14-feb-11;CT370.3;1;Leu.mil;Sen.arg;0;1;1
CT370.3.1;1800;14-feb-11;CT370.3;1;Leu.mil;Sen.spX;1;0;1
CT370.3.2;1800;14-feb-11;CT370.3;2;Leu.mil;Leu.mil;14;22;36
CT370.3.2;1800;14-feb-11;CT370.3;2;Leu.mil;Sen.bip;0;1;1
CT370.3.2;1800;14-feb-11;CT370.3;2;Leu.mil;Sen.gni;0;1;1
CT370.3.2;1800;14-feb-11;CT370.3;2;Leu.mil;Ade.par;0;1;1
CT370.4.1;1800;14-feb-11;CT370.4;1;Leu.mil;Leu.mil;4;10;14
CT370.4.1;1800;14-feb-11;CT370.4;1;Leu.mil;Sen.spX;0;5;5
CT370.4.1;1800;14-feb-11;CT370.4;1;Leu.mil;Ade.par;0;4;4
CT370.4.2;1800;14-feb-11;CT370.4;2;Leu.mil;Leu.mil;6;5;11
CT370.4.2;1800;14-feb-11;CT370.4;2;Leu.mil;Sen.spX;0;2;2
CT370.4.2;1800;14-feb-11;CT370.4;2;Leu.mil;Ade.par;0;1;1
CT370.4.3;1800;14-feb-11;CT370.4;3;Leu.mil;Leu.mil;3;5;8
CT370.4.3;1800;14-feb-11;CT370.4;3;Leu.mil;Qui.chi;1;0;1
CT370.5.1;1800;14-feb-11;CT370.5;1;Leu.mil;Leu.mil;4;6;10
CT370.5.2;1800;14-feb-11;CT370.5;2;Leu.mil;Leu.mil;4;2;6
CT371.1.1;1800;14-feb-11;CT371.1;1;Sen.bip;Sen.bip;1;7;8
CT371.1.1;1800;14-feb-11;CT371.1;1;Sen.bip;Ade.par;0;2;2
CT371.1.2;1800;14-feb-11;CT371.1;2;Sen.bip;Sen.bip;0;2;2
CT371.1.3;1800;14-feb-11;CT371.1;3;Sen.bip;Sen.bip;0;6;6
CT371.1.4;1800;14-feb-11;CT371.1;4;Sen.bip;Sen.bip;1;3;4
CT371.2.1;1800;14-feb-11;CT371.2;1;Sen.bip;Sen.bip;0;23;23
CT371.2.1;1800;14-feb-11;CT371.2;1;Sen.bip;Ade.par;0;1;1
CT371.2.2;1800;14-feb-11;CT371.2;2;Sen.bip;Sen.bip;0;15;15
CT371.2.3;1800;14-feb-11;CT371.2;3;Sen.bip;Sen.bip;1;19;20
CT371.2.4;1800;14-feb-11;CT371.2;4;Sen.bip;Sen.bip;0;16;16
CT371.3.1;1800;14-feb-11;CT371.3;1;Sen.bip;Sen.bip;2;20;22
CT371.3.2;1800;14-feb-11;CT371.3;2;Sen.bip;Sen.bip;5;9;14
CT371.3.3;1800;14-feb-11;CT371.3;3;Sen.bip;Sen.bip;5;7;12
CT371.3.3;1800;14-feb-11;CT371.3;3;Sen.bip;Qui.chi;0;1;1
CT371.3.4;1800;14-feb-11;CT371.3;4;Sen.bip;Sen.bip;1;7;8
CT371.3.4;1800;14-feb-11;CT371.3;4;Sen.bip;Qui.chi;0;1;1
CT371.4.1;1800;14-feb-11;CT371.4;1;Sen.bip;Sen.bip;0;32;32
CT371.4.2;1800;14-feb-11;CT371.4;2;Sen.bip;Sen.bip;1;27;28
CT371.4.2;1800;14-feb-11;CT371.4;2;Sen.bip;Qui.chi;0;1;1
CT371.4.3;1800;14-feb-11;CT371.4;3;Sen.bip;Sen.bip;1;23;24
CT371.4.4;1800;14-feb-11;CT371.4;4;Sen.bip;Sen.bip;1;17;18
CT371.5.1;1800;14-feb-11;CT371.5;1;Sen.bip;Sen.bip;2;20;22
CT371.5.1;1800;14-feb-11;CT371.5;1;Sen.bip;Qui.chi;0;1;1
CT371.5.2;1800;14-feb-11;CT371.5;2;Sen.bip;Sen.bip;2;8;10
CT371.5.3;1800;14-feb-11;CT371.5;3;Sen.bip;Sen.bip;1;18;19
CT371.5.4;1800;14-feb-11;CT371.5;4;Sen.bip;Sen.bip;2;7;9
CT372.1.1;1800;14-feb-11;CT372.1;1;Sen.spX;Sen.spX;3;9;12
CT372.1.2;1800;14-feb-11;CT372.1;2;Sen.spX;Sen.spX;0;8;8
CT372.1.3;1800;14-feb-11;CT372.1;3;Sen.spX;Sen.spX;1;6;7
CT372.1.4;1800;14-feb-11;CT372.1;4;Sen.spX;Sen.spX;2;10;12
CT372.2.1;1800;14-feb-11;CT372.2;1;Sen.spX;Sen.spX;2;10;12
CT372.2.1;1800;14-feb-11;CT372.2;1;Sen.spX;Loa.nan;0;1;1
CT372.2.2;1800;14-feb-11;CT372.2;2;Sen.spX;Sen.spX;4;31;35
CT372.2.2;1800;14-feb-11;CT372.2;2;Sen.spX;Qui.chi;0;1;1
CT372.2.3;1800;14-feb-11;CT372.2;3;Sen.spX;Sen.spX;4;43;47
CT372.2.3;1800;14-feb-11;CT372.2;3;Sen.spX;Ade.par;0;2;2
CT372.2.3;1800;14-feb-11;CT372.2;3;Sen.spX;Mul.ech;0;1;1
CT372.2.3;1800;14-feb-11;CT372.2;3;Sen.spX;Leu.mil;0;2;2
CT372.2.4;1800;14-feb-11;CT372.2;4;Sen.spX;Sen.spX;2;32;34
CT372.3.1;1800;14-feb-11;CT372.3;1;Sen.spX;Sen.spX;0;29;29
CT372.3.2;1800;14-feb-11;CT372.3;2;Sen.spX;Sen.spX;0;3;3
CT372.3.3;1800;14-feb-11;CT372.3;3;Sen.spX;Sen.spX;1;17;18
CT372.3.4;1800;14-feb-11;CT372.3;4;Sen.spX;Sen.spX;2;10;12
CT372.3.4;1800;14-feb-11;CT372.3;4;Sen.spX;Ade.par;0;1;1
CT372.4.1;1800;14-feb-11;CT372.4;1;Sen.spX;Sen.spX;0;0;0
CT372.4.2;1800;14-feb-11;CT372.4;2;Sen.spX;Sen.spX;0;3;3
CT372.4.3;1800;14-feb-11;CT372.4;3;Sen.spX;Sen.spX;0;3;3
CT372.4.4;1800;14-feb-11;CT372.4;4;Sen.spX;Sen.spX;2;5;7
CT372.5.1;1800;14-feb-11;CT372.5;1;Sen.spX;Sen.spX;0;4;4
CT372.5.2;1800;14-feb-11;CT372.5;2;Sen.spX;Sen.spX;1;8;9
CT372.5.3;1800;14-feb-11;CT372.5;3;Sen.spX;Sen.spX;0;4;4
CT372.5.4;1800;14-feb-11;CT372.5;4;Sen.spX;Sen.spX;1;5;6
CT373.1.1;1800;14-feb-11;CT373.1;1;Ade.cor;Ade.cor;2;14;16
CT373.1.2;1800;14-feb-11;CT373.1;2;Ade.cor;Ade.cor;0;10;10
CT373.1.3;1800;14-feb-11;CT373.1;3;Ade.cor;Ade.cor;0;9;9
CT373.1.4;1800;14-feb-11;CT373.1;4;Ade.cor;Ade.cor;0;2;2
CT373.2.1;1800;14-feb-11;CT373.2;1;Ade.cor;Ade.cor;5;2;7
CT373.2.2;1800;14-feb-11;CT373.2;2;Ade.cor;Ade.cor;3;5;8
CT373.2.3;1800;14-feb-11;CT373.2;3;Ade.cor;Ade.cor;8;4;12
CT373.3.1;1800;14-feb-11;CT373.3;1;Ade.cor;Ade.cor;4;11;15
CT373.3.2;1800;14-feb-11;CT373.3;2;Ade.cor;Ade.cor;13;15;28
CT373.3.3;1800;14-feb-11;CT373.3;3;Ade.cor;Ade.cor;7;12;19
CT373.3.3;1800;14-feb-11;CT373.3;3;Ade.cor;Qui.chi;0;1;1
CT373.3.4;1800;14-feb-11;CT373.3;4;Ade.cor;Ade.cor;4;9;13
CT373.4.1;1800;14-feb-11;CT373.4;1;Ade.cor;Ade.cor;3;6;9
CT373.4.2;1800;14-feb-11;CT373.4;2;Ade.cor;Ade.cor;6;10;16
CT373.4.3;1800;14-feb-11;CT373.4;3;Ade.cor;Ade.cor;9;12;21
CT373.4.4;1800;14-feb-11;CT373.4;4;Ade.cor;Ade.cor;12;21;33
CT373.5.1;1800;14-feb-11;CT373.5;1;Ade.cor;Ade.cor;0;7;7
CT373.5.2;1800;14-feb-11;CT373.5;2;Ade.cor;Ade.cor;15;15;30
CT373.5.3;1800;14-feb-11;CT373.5;3;Ade.cor;Ade.cor;12;19;31
CT373.5.4;1800;14-feb-11;CT373.5;4;Ade.cor;Ade.cor;10;12;22
CT374.1.1;1800;14-feb-11;CT374.1;1;Sen.poe;Sen.poe;4;26;30
CT374.1.1;1800;14-feb-11;CT374.1;1;Sen.poe;Ade.par;0;1;1
CT374.1.1;1800;14-feb-11;CT374.1;1;Sen.poe;Mul.ech;0;1;1
CT374.1.2;1800;14-feb-11;CT374.1;2;Sen.poe;Sen.poe;5;22;27
CT374.1.2;1800;14-feb-11;CT374.1;2;Sen.poe;Ade.par;0;8;8
CT374.1.3;1800;14-feb-11;CT374.1;3;Sen.poe;Sen.poe;2;24;26
CT374.1.3;1800;14-feb-11;CT374.1;3;Sen.poe;Ade.par;0;4;4
CT374.1.3;1800;14-feb-11;CT374.1;3;Sen.poe;Qui.chi;0;8;8
CT374.1.4;1800;14-feb-11;CT374.1;4;Sen.poe;Sen.poe;9;38;47
CT374.1.4;1800;14-feb-11;CT374.1;4;Sen.poe;Ade.par;0;5;5
CT374.1.4;1800;14-feb-11;CT374.1;4;Sen.poe;Qui.chi;0;1;1
CT374.1.5;1800;14-feb-11;CT374.1;5;Sen.poe;Sen.poe;8;23;31
CT374.1.5;1800;14-feb-11;CT374.1;5;Sen.poe;Ade.par;0;1;1
CT374.1.5;1800;14-feb-11;CT374.1;5;Sen.poe;Qui.chi;0;1;1
CT374.1.6;1800;14-feb-11;CT374.1;6;Sen.poe;Sen.poe;3;14;17
CT374.1.7;1800;14-feb-11;CT374.1;7;Sen.poe;Sen.poe;7;28;35
CT374.1.7;1800;14-feb-11;CT374.1;7;Sen.poe;Qui.chi;0;5;5
CT374.2.1;1800;14-feb-11;CT374.2;1;Sen.poe;Sen.poe;1;10;11
CT374.2.1;1800;14-feb-11;CT374.2;1;Sen.poe;Qui.chi;0;2;2
CT374.2.1;1800;14-feb-11;CT374.2;1;Sen.poe;Ade.par;0;1;1
CT374.2.1;1800;14-feb-11;CT374.2;1;Sen.poe;Leu.mil;0;1;1
CT374.2.2;1800;14-feb-11;CT374.2;2;Sen.poe;Sen.poe;2;20;22
CT374.2.2;1800;14-feb-11;CT374.2;2;Sen.poe;Qui.chi;0;5;5
CT374.2.2;1800;14-feb-11;CT374.2;2;Sen.poe;Ade.par;0;3;3
CT374.2.3;1800;14-feb-11;CT374.2;3;Sen.poe;Sen.poe;1;20;21
CT374.2.3;1800;14-feb-11;CT374.2;3;Sen.poe;Qui.chi;0;5;5
CT374.2.3;1800;14-feb-11;CT374.2;3;Sen.poe;Ade.par;0;5;5
CT374.2.3;1800;14-feb-11;CT374.2;3;Sen.poe;Mul.ech;0;1;1
CT374.2.4;1800;14-feb-11;CT374.2;4;Sen.poe;Sen.poe;7;34;41
CT374.2.4;1800;14-feb-11;CT374.2;4;Sen.poe;Qui.chi;0;2;2
CT374.2.4;1800;14-feb-11;CT374.2;4;Sen.poe;Ade.par;0;2;2
CT374.2.5;1800;14-feb-11;CT374.2;5;Sen.poe;Sen.poe;2;9;11
CT374.2.6;1800;14-feb-11;CT374.2;6;Sen.poe;Sen.poe;2;1;3
CT374.2.7;1800;14-feb-11;CT374.2;7;Sen.poe;Sen.poe;0;1;1
CT374.3.1;1800;14-feb-11;CT374.3;1;Sen.poe;Sen.poe;2;7;9
CT374.3.1;1800;14-feb-11;CT374.3;1;Sen.poe;Gau.pum;0;1;1
CT374.3.2;1800;14-feb-11;CT374.3;2;Sen.poe;Sen.poe;2;11;13
CT374.3.2;1800;14-feb-11;CT374.3;2;Sen.poe;Ade.par;0;4;4
CT374.3.3;1800;14-feb-11;CT374.3;3;Sen.poe;Sen.poe;0;9;9
CT374.3.3;1800;14-feb-11;CT374.3;3;Sen.poe;Ade.par;0;7;7
CT374.3.3;1800;14-feb-11;CT374.3;3;Sen.poe;Qui.chi;0;1;1
CT374.3.4;1800;14-feb-11;CT374.3;4;Sen.poe;Sen.poe;1;7;8
CT374.3.4;1800;14-feb-11;CT374.3;4;Sen.poe;Ade.par;0;3;3
CT374.3.4;1800;14-feb-11;CT374.3;4;Sen.poe;Qui.chi;0;1;1
CT374.3.5;1800;14-feb-11;CT374.3;5;Sen.poe;Sen.poe;2;14;16
CT374.3.5;1800;14-feb-11;CT374.3;5;Sen.poe;Ade.par;0;1;1
CT374.3.6;1800;14-feb-11;CT374.3;6;Sen.poe;Sen.poe;3;9;12
CT374.3.6;1800;14-feb-11;CT374.3;6;Sen.poe;Ade.par;0;1;1
CT374.3.7;1800;14-feb-11;CT374.3;7;Sen.poe;Sen.poe;4;12;16
CT374.3.7;1800;14-feb-11;CT374.3;7;Sen.poe;Ade.par;0;2;2
CT374.4.1;1800;14-feb-11;CT374.4;1;Sen.poe;Sen.poe;2;23;25
